Molecular_Weight,Isoelectric_Point,Aromaticity,Instability_Index,Aliphatic_Index,Net_Charge_pH7,Hydrophobicity_GRAVY,Positive_Residues,Negative_Residues,Shannon_Entropy,AAC_Q,AAC_R,AAC_H,AAC_M,AAC_G,AAC_L,AAC_W,AAC_C,AAC_P,AAC_S,AAC_I,AAC_K,AAC_A,AAC_E,AAC_V,AAC_F,AAC_Y,AAC_D,AAC_T,AAC_N,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,GO_Essential_Score,TARGET
60203.2361,7.343563652,0.08440367,59.32974312,65.02752294,1.401735465,-0.538715596,74,52,4.159639737,5.137614679,4.770642202,4.036697248,2.935779817,6.422018349,8.073394495,0.917431193,1.467889908,9.541284404,9.908256881,3.119266055,4.770642202,8.073394495,5.504587156,4.587155963,3.853211009,3.669724771,4.036697248,5.504587156,3.669724771,0.0,0.0,0.0,0.0,0.0,4.0,0
151252.0649,5.092739677,0.093090909,42.3188,66.68363636,-66.1196837,-0.496436364,156,173,4.154945273,3.927272727,5.309090909,3.854545455,0.581818182,8.654545455,7.709090909,1.163636364,3.563636364,8.509090909,7.127272727,3.563636364,2.181818182,6.690909091,6.181818182,5.527272727,3.636363636,4.509090909,6.4,7.127272727,3.781818182,0.0,0.0,0.0,0.0,0.0,0.0,0
37628.96,7.036292076,0.05785124,62.28652893,67.63085399,0.070189601,-0.426170799,43,37,3.892713112,3.581267218,5.785123967,1.652892562,1.377410468,12.67217631,8.815426997,0.550964187,0.550964187,12.39669421,7.438016529,1.928374656,4.407713499,12.9476584,7.713498623,4.407713499,3.581267218,1.652892562,2.479338843,3.856749311,2.203856749,0.0,0.0,0.0,0.0,0.0,2.0,0
35652.1066,8.855715752,0.067073171,50.55731707,82.5304878,5.694202081,-0.215243902,48,29,3.979308292,2.134146341,9.451219512,4.268292683,1.219512195,6.707317073,11.8902439,1.524390244,2.43902439,8.231707317,7.62195122,1.524390244,0.914634146,13.41463415,5.487804878,5.792682927,3.048780488,2.134146341,3.353658537,5.792682927,3.048780488,0.0,0.0,0.0,0.0,0.0,0.0,0
62318.9176,7.64793644,0.083333333,49.19768116,85.10869565,2.389263829,-0.295108696,89,66,4.181119847,3.079710145,5.797101449,3.985507246,3.623188406,5.797101449,9.782608696,0.724637681,1.811594203,5.434782609,8.695652174,5.253623188,6.34057971,5.97826087,5.615942029,7.065217391,3.804347826,3.804347826,6.34057971,4.166666667,2.898550725,127.0,0.0069680675957423,0.0028886171410484,0.3234189485012056,0.0378749022612996,6.0,1
51406.1149,6.094072151,0.095238095,36.22965368,87.05627706,-7.060032123,-0.162987013,54,45,4.183212019,5.194805195,2.813852814,3.67965368,2.164502165,7.142857143,8.008658009,0.865800866,1.948051948,6.926406926,7.575757576,6.70995671,5.194805195,4.545454545,4.761904762,8.658008658,3.896103896,4.761904762,4.978354978,6.493506494,3.67965368,0.0,0.0,0.0,0.0,0.0,0.0,0
48078.9301,5.115475273,0.075688073,51.53692661,97.01834862,-16.52392731,-0.155504587,49,55,4.05278834,6.19266055,5.733944954,2.52293578,1.146788991,8.256880734,13.99082569,0.688073394,1.605504587,5.04587156,8.027522936,2.981651376,2.981651376,6.880733945,6.880733945,8.256880734,3.899082569,2.981651376,5.733944954,3.211009174,2.981651376,1.0,5.48666739822232e-05,0.0,0.1860207553868143,1.333204492302157e-06,0.0,1
36794.4166,6.957001686,0.071428571,46.61517857,93.21428571,-0.080201103,-0.108035714,36,31,4.035696713,2.678571429,8.630952381,1.488095238,1.488095238,7.142857143,12.20238095,2.083333333,2.083333333,6.25,7.738095238,3.869047619,0.595238095,9.821428571,5.357142857,7.142857143,2.083333333,2.976190476,3.869047619,7.142857143,5.357142857,0.0,0.0,0.0,0.0,0.0,0.0,0
55833.9508,9.963733864,0.094758065,59.66552419,31.35080645,33.67777307,-1.403629032,112,55,3.911759386,1.612903226,13.70967742,5.040322581,1.612903226,11.08870968,3.225806452,1.008064516,1.008064516,7.056451613,14.71774194,1.612903226,3.830645161,6.048387097,4.838709677,2.217741935,1.411290323,7.056451613,6.25,3.024193548,3.629032258,0.0,0.0,0.0,0.0,0.0,4.0,0
80353.9081,11.99996777,0.018181818,122.3037762,17.65034965,140.5004613,-1.893426573,212,50,3.485163406,4.335664336,18.6013986,3.216783217,1.118881119,4.335664336,1.538461538,0.559440559,0.559440559,8.531468531,26.43356643,0.839160839,7.832167832,3.916083916,3.636363636,1.538461538,0.13986014,1.118881119,3.356643357,5.594405594,2.797202797,0.0,0.0,0.0,0.0,0.0,0.0,1
13824.5588,9.691419411,0.056,41.88408,84.4,4.782376905,-0.4728,22,14,3.887086229,8.8,8.0,2.4,2.4,6.4,8.8,0.0,0.0,1.6,8.0,3.2,7.2,14.4,8.0,8.0,3.2,2.4,3.2,0.8,3.2,3.0,0.0001646000219466,8.787303457023824e-06,0.2613030826504871,0.0010370419478789,2.0,1
80286.9487,8.888143349,0.092696629,40.3005618,80.85674157,12.55915539,-0.381179775,99,74,4.167635021,4.494382022,6.882022472,1.825842697,1.966292135,5.898876404,11.79775281,1.966292135,2.247191011,7.162921348,7.443820225,3.792134831,5.196629213,7.02247191,4.775280899,4.494382022,4.634831461,2.668539326,5.617977528,5.617977528,4.494382022,0.0,0.0,0.0,0.0,0.0,0.0,1
56946.6133,7.968437386,0.092369478,41.78433735,81.70682731,3.075706996,-0.367068273,72,61,4.179569173,6.224899598,5.421686747,1.606425703,1.807228916,4.819277108,7.831325301,1.606425703,4.016064257,4.21686747,8.835341365,5.220883534,7.429718876,4.016064257,7.228915663,9.236947791,4.417670683,3.212851406,5.020080321,3.614457831,4.21686747,2.0,0.0001097333479644,1.9775274294792013e-06,0.2391012084851498,0.0002598828785787,4.0,1
303496.8877,7.070622826,0.062615101,48.09588214,91.93001842,1.246864107,-0.279668508,411,338,4.093881242,5.414364641,5.966850829,2.872928177,2.357274401,5.230202578,13.2228361,1.546961326,2.246777164,4.67771639,7.182320442,3.278084715,6.298342541,10.16574586,8.729281768,6.003683241,2.651933702,2.062615101,3.720073665,3.867403315,2.504604052,0.0,0.0,0.0,0.0,0.0,0.0,0
57551.5086,9.751761818,0.063583815,54.71657033,86.47398844,26.65326505,-0.393834297,88,48,4.111874873,5.009633911,8.477842004,2.697495183,0.963391137,7.707129094,10.98265896,1.734104046,2.504816956,7.129094412,8.285163776,5.009633911,5.780346821,7.899807322,4.624277457,5.587668593,3.082851638,1.541425819,4.624277457,2.89017341,3.468208092,0.0,0.0,0.0,0.0,0.0,0.0,0
76277.2201,6.469550514,0.06962963,48.55392593,97.2,-3.13889084,-0.35837037,91,80,4.065158456,7.851851852,6.518518519,2.222222222,1.037037037,5.185185185,14.22222222,1.037037037,1.037037037,5.925925926,6.518518519,3.407407407,4.740740741,6.962962963,7.555555556,7.407407407,2.814814815,3.111111111,4.296296296,4.592592593,3.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0
46105.14,7.581775856,0.071428571,57.83071429,95.11904762,1.471954217,-0.155952381,48,35,3.851810914,4.523809524,8.571428571,2.857142857,0.952380952,7.380952381,19.52380952,1.19047619,3.095238095,8.571428571,8.571428571,0.952380952,0.0,9.047619048,3.571428571,2.142857143,3.571428571,2.380952381,4.761904762,3.80952381,4.523809524,0.0,0.0,0.0,0.0,0.0,0.0,0
67277.3486,6.463809776,0.028192371,58.88341625,67.09784411,-3.862496663,-1.024046434,110,97,3.935582369,9.12106136,7.131011609,2.985074627,1.326699834,6.965174129,10.44776119,0.829187396,1.990049751,4.311774461,8.126036484,1.658374793,8.126036484,9.784411277,13.10116086,3.482587065,0.995024876,0.995024876,2.985074627,2.653399668,2.985074627,0.0,0.0,0.0,0.0,0.0,2.0,0
102913.9727,4.819742012,0.093886463,47.79097162,78.25327511,-44.43044149,-0.337991266,106,139,4.171159537,4.03930131,3.711790393,1.310043668,3.384279476,5.895196507,8.624454148,1.419213974,2.074235808,6.113537118,7.641921397,4.912663755,6.550218341,7.096069869,9.6069869,6.331877729,4.366812227,3.602620087,5.56768559,4.694323144,3.056768559,0.0,0.0,0.0,0.0,0.0,4.0,0
23988.4176,9.859488487,0.096618357,46.02661836,68.69565217,18.88935129,-0.707246377,44,20,4.143320682,5.797101449,9.178743961,2.415458937,1.93236715,6.763285024,8.212560386,0.483091787,2.898550725,4.347826087,5.314009662,2.898550725,9.661835749,4.347826087,5.797101449,7.246376812,4.347826087,4.830917874,3.8647343,6.763285024,2.898550725,0.0,0.0,0.0,0.0,0.0,0.0,0
65262.6921,9.205327797,0.080843585,54.6745167,81.82776801,14.39260675,-0.457644991,92,68,4.143948804,6.502636204,5.799648506,1.757469244,4.217926186,3.690685413,9.841827768,0.878734622,1.054481547,4.217926186,6.678383128,5.799648506,8.611599297,8.084358524,7.381370826,4.393673111,4.042179262,3.16344464,4.569420035,5.975395431,3.339191564,0.0,0.0,0.0,0.0,0.0,0.0,0
38855.5767,7.490662956,0.079545455,51.83892045,85.3125,0.879083929,-0.178409091,42,36,4.148649566,2.556818182,4.545454545,1.420454545,2.840909091,8.238636364,10.79545455,3.125,3.125,8.806818182,7.954545455,5.113636364,5.965909091,5.965909091,6.818181818,5.965909091,2.556818182,2.272727273,3.409090909,5.113636364,3.409090909,0.0,0.0,0.0,0.0,0.0,2.0,0
57601.5824,9.324594307,0.084168337,41.20961924,56.85370741,37.39691598,-0.853707415,123,52,4.096285321,2.404809619,4.408817635,7.214428858,1.20240481,6.412825651,6.613226453,0.801603206,5.811623246,4.208416834,5.811623246,5.01002004,13.0260521,2.805611222,8.216432866,3.006012024,4.208416834,3.406813627,2.204408818,8.817635271,4.408817635,0.0,0.0,0.0,0.0,0.0,2.0,0
50932.8985,6.063038063,0.06512605,43.66344538,78.19327731,-6.319254859,-0.293697479,56,49,3.956224522,8.403361345,7.142857143,2.941176471,1.260504202,11.34453782,10.50420168,2.31092437,2.521008403,7.983193277,5.042016807,1.260504202,1.680672269,12.81512605,4.621848739,6.722689076,3.151260504,1.050420168,5.672268908,2.521008403,1.050420168,45.0,0.0024690003292,0.0003493885692418,0.2939670607149059,0.0126066738252284,2.0,1
39124.5461,7.530336571,0.106936416,40.59023121,129.8265896,1.100778205,0.803179191,29,20,4.023081323,2.023121387,2.601156069,2.312138728,5.49132948,4.046242775,15.60693642,0.578034682,3.179190751,2.601156069,9.537572254,11.2716763,3.468208092,4.046242775,3.179190751,7.225433526,5.202312139,4.913294798,2.601156069,5.49132948,4.624277457,0.0,0.0,0.0,0.0,0.0,0.0,1
87482.5248,6.107542992,0.040690506,59.06078915,76.28853268,-9.601776431,-0.495314427,113,102,4.018841461,5.42540074,6.411837238,2.71270037,1.233045623,7.891491985,11.0974106,0.246609125,2.466091245,7.768187423,10.60419236,2.096177559,4.808877928,8.384710234,8.261405672,5.672009864,2.589395808,1.233045623,4.315659679,4.685573366,2.096177559,0.0,0.0,0.0,0.0,0.0,0.0,1
35090.6772,8.81510067,0.135048232,30.80106109,126.9131833,6.63567589,0.869453376,33,13,4.056947907,2.250803859,3.8585209,4.501607717,3.215434084,5.78778135,12.54019293,0.643086817,2.893890675,4.823151125,5.466237942,11.25401929,2.250803859,7.073954984,2.572347267,9.324758842,7.395498392,5.466237942,1.607717042,4.501607717,2.572347267,0.0,0.0,0.0,0.0,0.0,0.0,0
21863.1495,9.962960243,0.057291667,27.97135417,99.375,12.76717546,-0.353645833,36,20,4.07558411,4.6875,8.333333333,1.5625,2.083333333,6.770833333,8.333333333,1.041666667,1.041666667,2.083333333,5.208333333,8.333333333,8.854166667,4.166666667,5.729166667,10.41666667,2.604166667,2.083333333,4.6875,5.729166667,6.25,33.0,0.0018106002414133,0.0001353197912331,0.27964386136558,0.005452208207366,16.0,1
83231.8369,9.038612556,0.089189189,39.77409459,95.97297297,16.30507679,-0.10027027,113,77,4.160486869,3.513513514,4.72972973,2.837837838,3.243243243,6.216216216,10.40540541,1.486486486,1.351351351,3.648648649,6.486486486,7.297297297,7.702702703,8.513513514,6.081081081,6.351351351,3.108108108,4.324324324,4.324324324,5.810810811,2.567567568,0.0,0.0,0.0,0.0,0.0,4.0,0
66860.2678,8.085318565,0.057335582,66.6222597,78.80269815,2.771820814,-0.664755481,85,69,4.051380062,7.41989882,7.588532884,2.360876897,2.023608769,5.902192243,12.98482293,1.854974705,1.180438449,9.949409781,8.768971332,3.204047218,4.384485666,5.396290051,7.925801012,3.541315346,2.192242833,1.686340641,3.70994941,5.227655987,2.698145025,0.0,0.0,0.0,0.0,0.0,0.0,0
59572.6169,6.000856209,0.068965517,59.91113027,74.36781609,-11.5954008,-0.406896552,78,67,4.21760562,6.130268199,5.938697318,4.597701149,3.831417625,4.597701149,8.429118774,0.383141762,5.747126437,5.363984674,6.513409962,5.938697318,4.406130268,5.555555556,7.85440613,4.406130268,4.214559387,2.298850575,4.980842912,4.789272031,4.022988506,59.0,0.0032371337649511,0.0017352492699533,0.3038844015088536,0.0082357498904744,4.0,1
11807.61,10.00460682,0.00952381,81.29428571,59.52380952,5.682034224,-0.774285714,17,9,3.833227015,4.761904762,6.666666667,1.904761905,9.523809524,1.904761905,8.571428571,0.952380952,0.952380952,8.571428571,9.523809524,1.904761905,7.619047619,7.619047619,8.571428571,3.80952381,0.0,0.0,0.0,9.523809524,7.619047619,0.0,0.0,0.0,0.0,0.0,2.0,0
102401.2285,4.939729118,0.057894737,36.66115789,91.81052632,-36.9449666,-0.203263158,102,123,4.05718683,3.578947368,4.526315789,1.789473684,0.947368421,7.368421053,10.84210526,0.736842105,1.157894737,6.842105263,9.368421053,3.789473684,4.421052632,7.578947368,6.736842105,9.368421053,2.736842105,2.315789474,6.210526316,5.789473684,3.894736842,0.0,0.0,0.0,0.0,0.0,0.0,1
61310.732,6.716459084,0.075229358,43.75412844,76.0,-1.733194206,-0.579266055,93,76,4.117171825,4.036697248,8.440366972,3.669724771,1.28440367,7.706422018,9.174311927,1.467889908,1.834862385,7.706422018,4.95412844,2.201834862,4.95412844,7.155963303,8.256880734,8.440366972,3.302752294,2.752293578,5.688073394,4.770642202,2.201834862,0.0,0.0,0.0,0.0,0.0,2.0,0
53836.1401,8.71575489,0.069246436,43.73443992,86.76171079,5.463780176,-0.239918534,69,53,4.06659515,4.073319756,8.146639511,2.240325866,1.425661914,9.16496945,10.38696538,2.240325866,1.629327902,8.757637475,5.49898167,3.054989817,3.66598778,8.350305499,6.109979633,8.961303462,3.054989817,1.629327902,4.684317719,5.49898167,1.425661914,0.0,0.0,0.0,0.0,0.0,2.0,0
51321.8313,6.32807827,0.068584071,39.94692478,100.0442478,-3.510037016,-0.149115044,66,58,4.139440725,2.433628319,5.973451327,2.654867257,3.982300885,5.309734513,11.50442478,0.442477876,2.654867257,3.097345133,7.743362832,8.628318584,5.973451327,4.203539823,5.309734513,5.973451327,2.876106195,3.539823009,7.522123894,4.867256637,5.309734513,0.0,0.0,0.0,0.0,0.0,2.0,1
36221.8633,9.816874886,0.115151515,56.00309091,97.90909091,16.9549894,0.276363636,44,21,3.96722989,2.424242424,9.090909091,1.818181818,0.606060606,8.787878788,13.63636364,1.818181818,3.03030303,5.454545455,6.363636364,2.727272727,2.424242424,12.12121212,4.545454545,7.575757576,6.666666667,3.03030303,1.818181818,4.848484848,1.212121212,0.0,0.0,0.0,0.0,0.0,0.0,1
87987.8712,5.178737068,0.065637066,62.23827542,72.45817246,-29.93439013,-0.795881596,116,131,4.058032827,4.247104247,6.048906049,2.059202059,2.187902188,5.019305019,10.81081081,0.514800515,0.772200772,8.494208494,8.622908623,3.603603604,6.821106821,5.791505792,11.84041184,3.603603604,3.603603604,2.445302445,5.019305019,4.118404118,4.375804376,0.0,0.0,0.0,0.0,0.0,0.0,0
24949.8723,4.763357735,0.040178571,47.89017857,73.75,-15.24489307,-0.811607143,34,47,3.892904368,5.357142857,2.678571429,0.892857143,4.017857143,6.696428571,9.821428571,0.446428571,0.0,4.017857143,4.017857143,4.464285714,11.60714286,10.26785714,14.73214286,2.678571429,2.678571429,0.892857143,6.25,4.464285714,4.017857143,17.0,0.0009327334576977,0.0004865134624819,0.2829076260670408,0.0017395012899286,4.0,1
33754.9534,8.738447762,0.064308682,39.82186495,104.340836,4.795433354,0.218327974,34,25,4.039216709,5.466237942,6.430868167,1.286173633,2.250803859,7.717041801,13.18327974,0.0,2.893890675,5.144694534,7.073954984,3.8585209,3.215434084,8.038585209,4.501607717,10.28938907,4.501607717,1.92926045,3.536977492,5.466237942,3.215434084,0.0,0.0,0.0,0.0,0.0,2.0,1
40840.2477,5.655275154,0.090410959,36.9570137,72.21917808,-7.698298703,-0.498630137,48,47,4.124470881,6.02739726,7.671232877,2.465753425,2.191780822,7.945205479,7.945205479,3.01369863,1.369863014,4.383561644,6.575342466,3.561643836,3.01369863,9.863013699,6.301369863,6.02739726,2.191780822,3.835616438,6.575342466,7.945205479,1.095890411,0.0,0.0,0.0,0.0,0.0,2.0,0
217459.5285,7.852458763,0.051072523,57.35975485,66.3278856,6.902027866,-0.825944842,315,263,4.073225466,4.545454545,6.384065373,2.502553626,1.174668029,4.954034729,7.609805924,0.868232891,1.225740552,6.486210419,13.38100102,4.392236977,7.201225741,5.005107252,7.558733401,5.005107252,2.451481103,1.787538304,5.873340143,7.507660878,4.085801839,4.0,0.0002194666959288,0.0001117632164176,0.2503588407102858,0.0002282253574156,2.0,1
71967.109,7.587630272,0.106280193,44.12916264,80.53140097,2.538242307,-0.474396135,100,75,4.194582563,4.830917874,5.152979066,3.8647343,1.93236715,4.025764895,10.46698873,1.449275362,2.415458937,3.703703704,8.85668277,4.99194847,7.085346216,4.830917874,7.568438003,5.314009662,5.152979066,4.025764895,4.508856683,4.669887279,5.152979066,6.0,0.0003292000438933,4.86911613109429e-06,0.2592944231536017,0.0027757159228434,2.0,1
66129.1199,6.396739769,0.093378608,40.97487267,88.08149406,-4.144937398,-0.15008489,78,66,4.190800258,3.565365025,4.41426146,2.886247878,2.20713073,5.263157895,11.03565365,1.697792869,3.565365025,3.904923599,8.149405772,4.244482173,5.942275042,7.809847199,6.62139219,7.130730051,3.565365025,4.074702886,4.584040747,5.432937182,3.904923599,2.0,0.0001097333479644,0.0,0.274245701903193,0.001184274073437,2.0,1
309423.8169,4.710838509,0.029850746,65.56407734,60.11533243,-178.4734651,-0.732835821,326,456,3.933746598,5.461329715,3.934871099,1.797829037,1.322930801,8.175033921,7.123473541,0.474898236,1.424694708,12.21166893,10.24423338,2.035278155,5.325644505,10.82089552,9.87109905,4.681139756,1.729986431,0.780189959,5.597014925,5.291723202,1.696065129,0.0,0.0,0.0,0.0,0.0,2.0,0
2097.3738,11.00038548,0.1,16.025,83.0,2.758083612,0.01,3,0,3.165957321,0.0,10.0,0.0,0.0,15.0,5.0,0.0,0.0,5.0,25.0,15.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59150.0205,8.202264214,0.105162524,41.84302103,100.4015296,3.426704077,0.060611855,72,48,4.143310483,4.780114723,3.824091778,4.206500956,2.868068834,6.309751434,12.81070746,2.103250478,0.764818356,4.780114723,7.07456979,4.971319312,5.736137667,5.544933078,4.015296367,8.79541109,6.309751434,2.103250478,5.162523901,4.588910134,3.250478011,0.0,0.0,0.0,0.0,0.0,0.0,0
135165.7893,8.911351967,0.091728092,52.01313677,63.90663391,46.97097107,-0.448566749,181,100,4.196908389,5.323505324,5.077805078,2.948402948,1.228501229,8.5995086,7.289107289,1.965601966,6.306306306,6.224406224,9.009009009,3.43980344,6.797706798,6.388206388,5.241605242,5.405405405,3.767403767,3.43980344,2.948402948,4.340704341,4.258804259,0.0,0.0,0.0,0.0,0.0,0.0,0
29965.0987,7.576774025,0.072202166,24.46425993,86.24548736,0.820501817,-0.077617329,35,30,4.089408889,1.444043321,5.054151625,1.444043321,3.249097473,9.025270758,8.664259928,0.0,2.166064982,4.332129964,6.137184116,5.054151625,6.137184116,8.664259928,5.415162455,8.303249097,3.249097473,3.971119134,5.415162455,8.303249097,3.971119134,8.0,0.0004389333918577,3.09330674424415e-06,0.252444714841033,0.0007086710761028,4.0,1
36257.849,8.774485588,0.133126935,40.02947368,123.9318885,6.013737002,0.913931889,28,15,3.993042537,1.547987616,3.405572755,2.167182663,3.095975232,2.786377709,13.00309598,0.92879257,3.095975232,3.715170279,11.45510836,9.287925697,3.095975232,5.572755418,1.547987616,10.83591331,8.359133127,4.024767802,3.095975232,6.191950464,2.786377709,0.0,0.0,0.0,0.0,0.0,0.0,0
106097.6722,6.197291756,0.076352068,42.33648993,92.92682927,-9.33172821,-0.255885472,149,135,4.127895079,3.393425239,4.772004242,2.651113468,1.908801697,6.362672322,10.92258749,1.378579003,2.014846235,3.181336161,7.847295864,6.362672322,8.377518558,5.832449629,7.953340403,6.786850477,3.923647932,2.332979852,6.362672322,5.408271474,2.226935313,0.0,0.0,0.0,0.0,0.0,2.0,0
30514.7586,6.620571709,0.087272727,46.43203636,91.41818182,-1.50977842,-0.129090909,34,24,4.134037165,5.454545455,5.090909091,4.363636364,1.818181818,8.363636364,10.18181818,3.272727273,2.909090909,9.454545455,4.0,4.0,2.909090909,7.636363636,3.272727273,9.818181818,1.454545455,4.0,5.454545455,4.0,2.545454545,2.0,0.0001097333479644,1.869328820450498e-06,0.2443777734715352,0.0001243370808093,0.0,1
96671.9375,8.89407444,0.076655052,46.80150987,83.43786295,13.40703575,-0.429500581,125,91,4.148170387,4.413472706,4.87804878,2.555168409,2.671312427,6.387921022,11.73054588,0.929152149,1.277584204,8.013937282,7.781649245,4.761904762,7.084785134,4.297328688,5.574912892,5.110336818,3.948896632,2.787456446,4.994192799,5.923344948,4.87804878,0.0,0.0,0.0,0.0,0.0,0.0,0
29480.4779,6.656209755,0.08984375,45.81800781,80.390625,-0.95523972,-0.582421875,40,34,4.175958235,5.859375,5.46875,2.734375,1.171875,5.859375,11.328125,3.515625,4.296875,7.8125,4.296875,4.296875,7.421875,5.859375,7.421875,4.6875,2.34375,3.125,5.859375,2.734375,3.90625,0.0,0.0,0.0,0.0,0.0,2.0,0
