Protein,Gene Names,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,PCP_Hydrophobicity,PCP_Charge,SER_Entropy,Aromaticity,Protein_Length,Loc_Nucleus,Loc_Cytoplasm,Loc_Membrane,Loc_Mitochondria,Loc_Secreted,Label
Q9P003,CNIH4 HSPC163,0.0001646000219466,7.156858995095833e-07,0.2337457281291034,0.0001103600310279,4.316546762589928,4.316546762589928,3.597122302158273,3.597122302158273,7.194244604316546,3.597122302158273,3.597122302158273,10.071942446043165,3.597122302158273,15.827338129496402,5.755395683453238,5.0359712230215825,2.877697841726619,0.7194244604316548,2.158273381294964,6.474820143884892,3.597122302158273,7.194244604316546,2.158273381294964,4.316546762589928,0.8345323741007195,-0.010791366906474819,4.070546981012091,13.66906474820144,139.0,0,0,1,0,0,1
P40337,VHL,0.0046088006145067,0.0033991936985631,0.3108396063402464,0.009628611575459,4.694835680751173,0.9389671361502347,5.164319248826291,14.084507042253522,2.3474178403755865,8.450704225352112,2.3474178403755865,2.8169014084507045,1.4084507042253522,9.389671361502346,1.4084507042253522,4.225352112676056,8.92018779342723,3.755868544600939,9.389671361502346,5.164319248826291,3.286384976525822,7.981220657276995,1.4084507042253522,2.8169014084507045,-0.7765258215962442,-0.08215962441314556,3.9912774031521683,6.572769953051644,213.0,0,1,0,0,0,1
Q96HA1,POM121 KIAA0618 NUP121 POM121A,0.0019203335893778,0.0003622845227231,0.2992735060736778,0.0101632163192784,12.57005604483587,0.6405124099279423,1.7614091273018415,2.722177742193755,4.88390712570056,8.00640512409928,1.2810248198558847,2.00160128102482,3.7630104083266613,7.125700560448359,0.8006405124099278,2.1617293835068057,13.851080864691752,3.522818254603683,5.2842273819055245,15.212169735788631,9.687750200160128,3.362690152121697,0.4803843074459567,0.8807045636509208,-0.34403522818254606,0.04691753402722177,3.780206725313447,6.244995996797438,1249.0,1,0,0,0,0,0
Q96B86,RGMA RGM,0.0001646000219466,0.0001692624669819,0.2397764973961839,0.0002215645509988,10.666666666666668,3.5555555555555554,5.111111111111112,4.888888888888889,4.222222222222222,6.888888888888889,3.111111111111111,2.4444444444444446,4.444444444444445,10.0,1.5555555555555556,3.3333333333333335,6.888888888888889,4.0,5.555555555555555,5.777777777777778,7.333333333333333,5.777777777777778,1.1111111111111112,3.3333333333333335,-0.2568888888888889,0.003111111111111112,4.152585965818476,8.666666666666668,450.0,0,0,1,0,0,0
Q9BU23,LMF2 TMEM112B TMEM153,0.0002743333699111,1.1198544052753602e-06,0.2696299184334976,0.0065145787771953,9.476661951909476,0.7072135785007072,1.4144271570014144,3.9603960396039604,4.667609618104668,6.647807637906649,3.1117397454031117,1.8387553041018387,2.545968882602546,16.548797736916548,1.1315417256011315,0.9900990099009901,7.355021216407355,5.799151343705799,6.789250353606789,6.647807637906649,6.364922206506366,6.789250353606789,4.243281471004243,2.9702970297029703,0.08826025459688823,0.042715700141442714,3.9747136717132845,11.881188118811881,707.0,0,0,1,0,0,0
Q9UQE7,SMC3 BAM BMH CSPG6 SMC3L1,0.0004389333918577,0.0001130739289459,0.2275621068235009,7.568992704997566e-05,5.834018077239113,0.5751848808545604,5.751848808545604,11.832374691865242,3.3689400164338537,4.437140509449466,1.561216105176664,5.094494658997535,10.353327855382087,10.106820049301561,2.875924404272802,4.683648315529991,1.6433853738701727,6.902218570254724,6.9843878389482335,5.916187345932621,4.683648315529991,4.6014790468364835,0.3286770747740345,2.4650780608052587,-0.8732128184059162,-0.000903861955628595,4.030146761707627,6.162695152013147,1217.0,1,0,0,0,0,1
O96019,ACTL6A BAF53 BAF53A INO80K,0.0001097333479644,1.7266702404417396e-05,0.2322782329089534,0.0002383040367208,6.293706293706294,2.097902097902098,5.361305361305361,6.526806526806526,3.7296037296037294,8.857808857808857,2.097902097902098,5.361305361305361,4.895104895104895,7.226107226107226,3.9627039627039626,4.195804195804196,5.128205128205128,4.195804195804196,4.428904428904429,6.993006993006993,6.293706293706294,7.459207459207459,1.3986013986013985,3.4965034965034967,-0.2680652680652681,-0.023543123543123542,4.209881626600791,8.624708624708624,429.0,1,0,0,0,0,1
Q8WVN8,UBE2Q2,0.0001097333479644,6.329879467321424e-07,0.2492509796709335,0.0004725931081795,3.4666666666666663,1.3333333333333335,5.866666666666666,10.4,2.933333333333333,5.333333333333334,2.666666666666667,5.6000000000000005,6.933333333333333,11.733333333333333,1.866666666666667,5.066666666666666,5.333333333333334,5.333333333333334,3.2,8.799999999999999,3.4666666666666663,5.6000000000000005,1.6,3.4666666666666663,-0.5474666666666667,-0.058666666666666666,4.116043105690519,8.0,375.0,0,1,0,0,0,0
P52948,NUP98 ADAR2,0.0001646000219466,1.2341172782277603e-06,0.2242203019171006,3.047876427098448e-05,6.604292790313703,1.1007154650522841,4.4028618602091365,5.778756191524491,4.623004953219593,8.475509080902587,2.4215740231150247,3.3571821684094663,4.733076499724821,10.34672537149147,1.5960374243258117,4.733076499724821,6.219042377545405,4.843148046230049,4.017611447440837,10.181618051733626,8.9157952669235,4.4028618602091365,1.2107870115575123,2.0363236103467255,-0.41370390753990094,-0.011887727022564666,4.1017251494324025,7.8701155751238305,1817.0,1,0,0,0,0,1
Q63HK5,TSHZ3 KIAA1474 TSH3 ZNF537,0.0018106002414133,0.000217070236456,0.2942229838215053,0.0164937395884908,6.66049953746531,1.6651248843663276,4.440333024976873,7.493061979648474,2.3126734505087883,4.532839962997224,3.145235892691952,3.145235892691952,8.603145235892692,8.325624421831638,2.960222016651249,4.532839962997224,7.123034227567067,3.9777983348751156,2.960222016651249,13.598519888991675,7.123034227567067,4.440333024976873,0.6475485661424607,2.3126734505087883,-0.6846438482886217,-0.0005550416281221078,4.0779789975431475,5.272895467160037,1081.0,1,0,0,0,0,0
Q09470,KCNA1,0.0007681334357511,0.0001896402844565,0.2534057017729883,0.0004279583392004,5.858585858585859,1.6161616161616161,4.646464646464646,8.484848484848486,7.07070707070707,5.05050505050505,1.8181818181818181,8.080808080808081,3.8383838383838382,8.282828282828284,2.6262626262626263,4.646464646464646,4.444444444444445,3.2323232323232323,5.656565656565657,7.6767676767676765,5.252525252525253,7.2727272727272725,0.8080808080808081,3.6363636363636362,-0.06424242424242427,-0.034545454545454546,4.158419214545569,11.515151515151516,495.0,0,0,1,0,0,0
O95749,GGPS1,0.0001097333479644,7.4274008556548e-06,0.2587827834436536,0.0006305700559414,4.333333333333334,1.0,5.333333333333334,9.0,4.333333333333334,5.0,3.0,5.666666666666666,8.0,13.333333333333334,1.6666666666666667,4.666666666666667,3.6666666666666665,5.333333333333334,4.0,5.0,5.333333333333334,5.333333333333334,1.0,5.0,-0.428,-0.02033333333333333,4.119380119293419,10.333333333333334,300.0,0,1,0,0,0,1
Q96RT8,TUBGCP5 GCP5 KIAA1899,5.48666739822232e-05,0.0,0.2179361941474058,5.639385858514578e-05,5.17578125,1.46484375,6.0546875,8.0078125,4.296875,3.7109375,3.61328125,4.8828125,5.859375,11.42578125,2.734375,3.61328125,3.7109375,5.37109375,4.8828125,8.203125,4.8828125,6.93359375,1.953125,3.22265625,-0.35683593750000003,-0.02958984375,4.178598490979284,9.47265625,1024.0,0,1,0,0,0,1
Q15528,MED22 SURF5,0.0008230001097333,0.0003015683927252,0.2928501720323031,0.0040069896896683,9.5,1.5,8.0,9.5,1.5,4.0,2.0,5.5,4.5,12.0,2.0,4.0,5.0,6.5,5.0,9.0,4.5,3.0,0.0,3.0,-0.565,-0.078,4.020331206616426,4.5,200.0,1,0,0,0,0,1
Q92743,HTRA1 HTRA PRSS11,0.0003292000438933,2.4375516366389483e-05,0.2343004402802243,8.344691830696759e-05,9.583333333333334,3.3333333333333335,5.208333333333334,6.25,2.083333333333333,8.75,1.875,7.5,5.625,8.125,1.25,3.75,6.25,3.3333333333333335,6.458333333333334,6.875000000000001,3.958333333333333,8.333333333333332,0.0,1.4583333333333333,-0.12145833333333335,0.008124999999999999,4.062510752024216,3.5416666666666665,480.0,0,0,1,0,0,0
P0DW12,TAF11L7,0.0,0.0,0.0,0.0,11.11111111111111,1.5151515151515151,4.545454545454546,11.11111111111111,2.0202020202020203,7.575757575757576,1.0101010101010102,2.525252525252525,7.07070707070707,8.080808080808081,5.05050505050505,2.0202020202020203,6.0606060606060606,2.525252525252525,8.585858585858585,7.575757575757576,5.05050505050505,5.555555555555555,0.5050505050505051,0.5050505050505051,-0.5914141414141415,0.0010101010101010084,3.9817460166766394,3.0303030303030303,198.0,0,0,0,0,0,0
O15541,RNF113A RNF113 ZNF183,0.0001646000219466,5.81177307207067e-07,0.2267312453058768,8.641088762228171e-05,6.122448979591836,3.7900874635568513,7.580174927113703,10.495626822157435,3.498542274052478,8.16326530612245,2.0408163265306123,3.7900874635568513,8.454810495626822,3.7900874635568513,1.749271137026239,2.623906705539359,6.122448979591836,4.373177842565598,6.997084548104956,6.122448979591836,4.664723032069971,4.956268221574344,0.5830903790087464,4.081632653061225,-0.9991253644314868,-0.024198250728862974,4.1392901402709725,8.16326530612245,343.0,1,0,0,0,0,1
Q8N122,RPTOR KIAA1303 RAPTOR,0.0008230001097333,0.0003053931612377,0.2491025928596934,0.0003354633788354,7.715355805243446,2.247191011235955,5.543071161048689,4.943820224719101,3.445692883895131,5.168539325842696,2.397003745318352,4.868913857677903,3.895131086142322,10.411985018726591,2.546816479400749,4.119850187265917,6.142322097378277,4.49438202247191,5.917602996254682,8.464419475655431,5.468164794007491,7.5655430711610485,2.0973782771535583,2.546816479400749,-0.16794007490636706,-0.004344569288389514,4.184418930923857,8.089887640449438,1335.0,0,0,0,0,0,1
P0DMW2,NLRP2B CLRX.1 NLRP2P NOD24 POP4,0.0,0.0,0.0,0.0,4.444444444444445,2.2222222222222223,6.666666666666667,2.2222222222222223,4.444444444444445,4.444444444444445,0.0,4.444444444444445,6.666666666666667,20.0,2.2222222222222223,4.444444444444445,2.2222222222222223,13.333333333333334,2.2222222222222223,11.11111111111111,4.444444444444445,4.444444444444445,0.0,0.0,-0.017777777777777812,0.0,3.732774974194753,4.444444444444445,45.0,0,1,0,0,0,1
O14646,CHD1,0.0002743333699111,8.595585476863172e-05,0.2683945573117461,0.0019345889978809,4.093567251461988,1.1695906432748537,7.5438596491228065,9.239766081871345,2.631578947368421,5.614035087719298,3.625730994152047,4.7953216374269,9.415204678362574,8.070175438596491,1.5204678362573099,3.8596491228070176,3.7426900584795324,4.970760233918129,6.725146198830409,11.812865497076023,3.625730994152047,2.982456140350877,1.5204678362573099,3.0409356725146197,-1.084561403508772,-0.00280701754385965,4.092894542007711,7.192982456140351,1710.0,1,0,0,0,0,0
P12035,KRT3,0.0023592669812355,4.06465318145916e-05,0.2870339206163805,0.0158027918442212,7.802547770700636,0.47770700636942676,3.9808917197452227,6.050955414012739,4.777070063694268,20.85987261146497,0.7961783439490446,4.45859872611465,4.45859872611465,7.643312101910828,1.910828025477707,4.140127388535031,1.4331210191082804,5.254777070063694,5.095541401273886,11.146496815286625,2.8662420382165608,3.821656050955414,0.15923566878980894,2.8662420382165608,-0.3888535031847134,-0.003980891719745225,3.8450830224258894,7.802547770700636,628.0,0,0,0,0,0,0
Q9Y284,WDR83OS C19orf56 CGI-140 My006 PTD008,0.0001097333479644,7.601416502780221e-06,0.2105041483339343,2.594130944993251e-05,4.716981132075472,3.7735849056603774,4.716981132075472,1.8867924528301887,3.7735849056603774,1.8867924528301887,0.0,2.8301886792452833,4.716981132075472,8.49056603773585,10.377358490566039,6.60377358490566,11.320754716981133,2.8301886792452833,3.7735849056603774,13.20754716981132,3.7735849056603774,4.716981132075472,2.8301886792452833,3.7735849056603774,-0.18018867924528306,0.018867924528301886,4.017917618769876,10.377358490566039,106.0,0,0,1,0,0,0
Q96A59,MARVELD3 MRVLDC3,0.0,0.0,0.0,0.0,8.478802992518704,2.9925187032418954,6.483790523690773,7.231920199501247,2.9925187032418954,10.972568578553615,1.99501246882793,2.2443890274314215,3.4912718204488775,7.98004987531172,1.7456359102244388,0.997506234413965,8.728179551122196,3.4912718204488775,12.219451371571072,5.236907730673317,2.9925187032418954,3.99002493765586,0.997506234413965,4.738154613466334,-0.7877805486284291,0.02194513715710723,4.029697869715817,8.728179551122196,401.0,0,0,1,0,0,0
Q6PI26,SHQ1,0.0002194666959288,1.4559747271241583e-06,0.2422821923713863,0.0004431981524686,7.279029462738301,1.9064124783362217,6.5857885615251295,10.22530329289428,4.15944540727903,4.679376083188909,1.386481802426343,4.679376083188909,6.239168110918544,10.74523396880416,1.0398613518197575,3.119584055459272,4.506065857885615,4.852686308492201,4.332755632582322,9.01213171577123,4.679376083188909,5.719237435008666,1.386481802426343,3.466204506065858,-0.42928942807625653,-0.0610051993067591,4.107783908268996,9.01213171577123,577.0,0,1,0,0,0,1
Q8NCG5,CHST4,0.0,0.0,0.0,0.0,6.217616580310881,2.072538860103627,4.145077720207254,5.181347150259067,4.404145077720207,3.1088082901554404,4.404145077720207,3.8860103626943006,4.404145077720207,12.694300518134716,4.66321243523316,2.33160621761658,4.922279792746114,6.7357512953367875,7.253886010362693,8.031088082901555,2.5906735751295336,7.253886010362693,2.33160621761658,3.3678756476683938,-0.18367875647668394,0.027720207253886013,4.165414881454103,10.103626943005182,386.0,0,0,0,0,0,0
P62316,SNRPD2 SNRPD1,0.0007132667617689,7.891920888864439e-05,0.2869636162645696,0.002920996355583,1.694915254237288,1.694915254237288,2.5423728813559325,8.47457627118644,2.5423728813559325,5.084745762711865,0.847457627118644,3.389830508474576,14.40677966101695,10.16949152542373,4.23728813559322,9.322033898305085,5.084745762711865,2.5423728813559325,5.932203389830509,6.779661016949152,4.23728813559322,9.322033898305085,0.847457627118644,0.847457627118644,-0.7059322033898305,0.0940677966101695,3.9505398901480704,4.23728813559322,118.0,0,1,0,0,0,1
Q9UC07,ZNF69,0.0006035334138044,9.584292363154175e-06,0.2829668441641469,0.0054394724668136,3.7102473498233217,7.06713780918728,2.65017667844523,8.8339222614841,4.593639575971731,6.890459363957597,6.5371024734982335,3.356890459363958,10.247349823321555,3.8869257950530036,1.4134275618374559,2.1201413427561837,4.770318021201414,5.30035335689046,7.243816254416961,8.303886925795052,5.30035335689046,2.4734982332155475,0.35335689045936397,4.946996466431095,-1.0697879858657244,0.0666077738515901,4.116329565864893,9.89399293286219,566.0,1,0,0,0,0,0
O95067,CCNB2,0.0001646000219466,3.097706306521036e-06,0.2511029023055497,0.0004125546339572,6.281407035175879,1.256281407035176,4.773869346733668,6.532663316582915,2.261306532663317,3.2663316582914574,2.0100502512562812,5.276381909547738,8.793969849246231,11.557788944723619,3.2663316582914574,5.025125628140704,4.522613065326634,5.778894472361809,4.522613065326634,6.532663316582915,5.527638190954774,8.542713567839195,0.7537688442211055,3.5175879396984926,-0.30829145728643215,0.022110552763819097,4.121135705933716,6.532663316582915,398.0,0,0,0,0,0,0
O15392,BIRC5 API4 IAP4,0.0015911335454844,0.0004643425986815,0.2982829883337323,0.0035983109616647,9.15492957746479,4.225352112676056,4.929577464788732,13.380281690140844,7.746478873239436,4.225352112676056,2.8169014084507045,3.5211267605633805,11.267605633802818,7.746478873239436,2.112676056338028,3.5211267605633805,7.042253521126761,2.8169014084507045,4.225352112676056,2.8169014084507045,4.929577464788732,1.4084507042253522,2.112676056338028,0.0,-0.7485915492957746,-0.025352112676056342,4.003941024257187,9.859154929577464,142.0,0,1,0,0,0,1
O95707,POP4 RPP29,0.0002743333699111,6.018913738191967e-06,0.2332865027300285,0.0001782935283752,6.8181818181818175,1.3636363636363635,4.545454545454546,5.454545454545454,4.545454545454546,4.090909090909091,2.272727272727273,6.8181818181818175,12.727272727272727,10.0,1.3636363636363635,0.9090909090909091,4.090909090909091,6.8181818181818175,7.727272727272727,7.727272727272727,4.545454545454546,4.545454545454546,0.45454545454545453,3.1818181818181817,-0.5704545454545454,0.10681818181818181,4.03943484718009,8.181818181818182,220.0,1,0,0,0,0,1
Q9NQG1,MANBAL,0.0012070668276089,0.0004294686106018,0.2612564678617823,0.0006347986942299,9.411764705882353,1.1764705882352942,2.3529411764705883,10.588235294117647,4.705882352941177,2.3529411764705883,1.1764705882352942,5.88235294117647,10.588235294117647,9.411764705882353,1.1764705882352942,2.3529411764705883,12.941176470588237,1.1764705882352942,5.88235294117647,7.0588235294117645,3.5294117647058822,7.0588235294117645,0.0,1.1764705882352942,-0.33294117647058824,0.036470588235294116,3.866966038600492,5.88235294117647,85.0,0,0,1,0,0,0
Q08170,SRSF4 SFRS4 SRP75,0.0002194666959288,1.4031527376789372e-05,0.2581972676254482,0.0007046115684256,3.0364372469635628,0.4048582995951417,4.4534412955465585,7.28744939271255,1.0121457489878543,7.08502024291498,1.8218623481781375,1.417004048582996,10.931174089068826,2.834008097165992,0.6072874493927125,2.42914979757085,2.42914979757085,2.42914979757085,19.63562753036437,24.089068825910932,1.6194331983805668,3.4412955465587043,0.20242914979757085,2.834008097165992,-1.8384615384615386,0.19008097165991905,3.504058246927625,4.048582995951417,494.0,1,0,0,0,0,0
Q9UJX6,ANAPC2 APC2 KIAA1406,0.0002743333699111,0.0001165563041476,0.2469810810717238,0.0003443744128775,6.81265206812652,1.824817518248175,6.082725060827251,9.367396593673966,3.2846715328467155,5.109489051094891,1.4598540145985401,3.64963503649635,3.5279805352798053,13.260340632603407,2.3114355231143553,1.824817518248175,4.744525547445255,4.987834549878346,8.51581508515815,7.542579075425791,4.13625304136253,7.0559610705596105,1.70316301703163,2.798053527980535,-0.3154501216545012,-0.03260340632603406,4.0800194970567425,7.785888077858881,822.0,0,0,0,0,0,1
Q8TCW7,ZPLD1,0.0,0.0,0.0,0.0,5.0602409638554215,3.132530120481928,4.578313253012048,2.4096385542168677,4.819277108433735,6.746987951807229,1.6867469879518073,6.506024096385541,2.4096385542168677,11.08433734939759,1.6867469879518073,7.46987951807229,5.783132530120482,3.3734939759036147,5.0602409638554215,10.361445783132531,7.228915662650602,6.506024096385541,0.7228915662650602,3.3734939759036147,0.020481927710843346,0.006506024096385544,4.103127550945476,8.91566265060241,415.0,0,1,0,0,0,0
Q9BSM1,PCGF1 NSPC1 RNF68,0.00049380006584,0.0001385969413229,0.2492014977617803,0.0007543223059902,3.088803088803089,4.247104247104247,4.633204633204633,6.177606177606178,2.7027027027027026,3.474903474903475,3.474903474903475,4.247104247104247,7.335907335907336,12.741312741312742,3.088803088803089,4.247104247104247,4.633204633204633,6.177606177606178,7.722007722007722,6.563706563706563,3.474903474903475,6.94980694980695,0.7722007722007722,4.247104247104247,-0.4517374517374517,0.04594594594594595,4.157143192513132,7.722007722007722,259.0,1,0,0,0,0,0
